;AAL;ACB;AMD;BA;GD;GOOG;LMT;MU;NOC;NRT;RTN;USO;ZN;^GSPC;Words
8604;2,27066;-5,71031;0,45371;1,76323;1,22004;0,06031;0,33131;2,3689;1,41569;0,0;0,59524;-0,23904;5,26316;0,46202;escalator
8605;2,27066;-5,71031;0,45371;1,76323;1,22004;0,06031;0,33131;2,3689;1,41569;0,0;0,59524;-0,23904;5,26316;0,46202;bites
8606;1,27194;-4,276;-0,85334;1,83251;0,90037;0,19368;0,17516;1,86044;0,84208;-0,34722;0,60271;-0,03971;5,40936;0,34527;emoluments
8607;2,27066;-5,71031;0,45371;1,76323;1,22004;0,06031;0,33131;2,3689;1,41569;0,0;0,59524;-0,23904;5,26316;0,46202;minorities
8608;1,08621;-5,53868;-0,72314;0,71034;-0,24718;0,00329;-0,35375;0,31613;0,05222;0,48662;-0,64376;-0,27242;-5,15093;0,08518;park
8609;2,27066;-5,71031;0,45371;1,76323;1,22004;0,06031;0,33131;2,3689;1,41569;0,0;0,59524;-0,23904;5,26316;0,46202;lockheed
8610;0,95174;-2,5906;-1,68356;1,99638;0,76476;0,35954;-0,0414;0,83234;0,71431;0,97598;0,99116;-0,71367;2,63158;0,27759;marillyn
8611;0,95174;-2,5906;-1,68356;1,99638;0,76476;0,35954;-0,0414;0,83234;0,71431;0,97598;0,99116;-0,71367;2,63158;0,27759;hewson
8612;0,52622;0,99722;-2,09674;1,7183;0,47086;0,28184;-0,22397;0,00948;-0,04458;-0,00239;0,04792;0,74144;-3,10458;0,14984;ï¿½usmca
8613;-0,17753;-1,35002;-2,12527;1,07939;0,01559;0,2277;0,04169;0,01735;0,13098;-0,47052;0,37247;0,75276;-0,34001;0,15218;groundbreaking
8614;0,27322;-2,84168;-2,1604;1,90179;0,5807;0,32705;0,01902;1,35198;0,26847;-0,69444;0,61017;0,15962;5,55556;0,22852;kidney
8615;0,50318;0,18119;0,17105;1,67443;-0,0144;0,73068;0,06941;1,84043;0,52789;-0,75044;0,53312;-0,5138;5,15873;0,38524;disease
8616;0,27322;-2,84168;-2,1604;1,90179;0,5807;0,32705;0,01902;1,35198;0,26847;-0,69444;0,61017;0,15962;5,55556;0,22852;https//tco/4c8wlqzrlf
8617;0,08152;-4,25352;-0,7701;0,55279;1,01476;-2,89004;0,9001;0,79865;0,74264;-0,71112;0,79219;-0,41568;-0,55556;-0,024;decriminalize
8618;0,27322;-2,84168;-2,1604;1,90179;0,5807;0,32705;0,01902;1,35198;0,26847;-0,69444;0,61017;0,15962;5,55556;0,22852;flagged
8619;0,27322;-2,84168;-2,1604;1,90179;0,5807;0,32705;0,01902;1,35198;0,26847;-0,69444;0,61017;0,15962;5,55556;0,22852;(are
8620;0,33685;0,70424;1,11705;0,50858;0,61036;0,3757;-0,40199;2,14036;-0,11105;3,66785;0,66946;2,61388;-3,94737;0,29322;helm
8621;0,6562;1,78309;1,44646;-0,46906;0,78562;1,03732;-0,36247;0,46484;0,06075;0,54743;0,83658;1,87814;0,92166;0,44479;rivers
8622;1,79233;0,6812;1,93062;-0,22374;0,94563;1,39132;-0,42464;3,7485;-0,53712;0,41841;1,17755;4,06977;0,0;0,45107;pathway
8623;3,02528;-0,54885;0,84694;0,48734;1,71254;0,18144;0,26714;0,2071;0,45197;0,20921;1,50188;0,28758;-2,38095;0,63363;theresa_may
8624;-0,94828;-1,6796;0,49838;-0,35118;-1,23176;0,30298;-1,0006;1,01998;-1,4184;-2,26922;-2,21958;0,46102;-0,0693;0,04434;eastman
8625;-0,14737;-1,33518;2,58935;-0,38546;-0,39852;-0,29358;-0,02554;2,41879;0,09483;-0,89041;0,3712;0,37735;4,70926;-0,17994;ari
8626;-0,43632;0,61828;3,89032;-2,38549;0,83787;1,8435;0,64767;1,65466;0,87154;-0,16787;0,71838;1,01516;5,31531;0,79513;unimaginable
8627;8,64738;1,6;7,50751;6,72083;2,67188;6,47805;2,6099;6,44383;2,8334;3,57815;1,92269;6,5662;2,43902;4,95937;loading
8628;2,01436;-3,16225;2,97189;-0,33614;-0,57029;0,23536;-0,1376;4,61026;0,37191;6,46992;0,35817;0,41667;-0,489;0,40606;unsourced
8629;0,19801;-1,53302;1,12495;-1,18478;0,46231;-1,68911;-0,44741;-0,45489;-0,06696;0,37175;0,13556;-0,27119;12,12121;0,01345;ï¿½sourceï¿½
8630;-1,51583;6,18067;0,0;-0,17465;-0,74038;0,03248;0,58144;0,52454;-1,08771;0,46729;0,30099;0,7622;1,32013;0,07026;dollars)
8631;2,19327;2,62123;2,74064;-2,91247;-0,65958;-0,35099;-0,11405;2,78077;-0,13179;0,29197;-0,36929;0,0;-2,77778;0,38232;ï¿½manufacturedï¿½
8632;-6,54597;-2,56092;2,94785;-0,08554;-1,44816;-0,8834;-0,74872;-1,85744;-1,5047;0,83449;-1,07824;0,89286;0,89286;-0,14179;deserted
8633;2,43563;-4,93724;3,14754;0,38972;-0,4344;0,81365;-0,93389;0,0;-1,26097;0,69525;-0,93214;0,67822;5,86207;0,10687;superstar
8634;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;cline
8635;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;methamphetamine
8636;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;laredo
8637;1,01664;-1,32626;1,71429;-1,33198;-0,44437;-1,34678;-0,20005;2,51142;-0,37209;0,0;0,06911;-0,16736;12,12121;-0,48354;https//tco/lwqvrnjdow
8638;1,01664;-1,32626;1,71429;-1,33198;-0,44437;-1,34678;-0,20005;2,51142;-0,37209;0,0;0,06911;-0,16736;12,12121;-0,48354;bands
8639;-0,23513;-2,17204;2,14768;-0,6509;-0,30151;-0,95566;-0,04815;2,60071;-0,88412;-0,48368;0,13274;1,73186;9,15339;-0,13154;famous
8640;1,01664;-1,32626;1,71429;-1,33198;-0,44437;-1,34678;-0,20005;2,51142;-0,37209;0,0;0,06911;-0,16736;12,12121;-0,48354;colin
8641;1,01664;-1,32626;1,71429;-1,33198;-0,44437;-1,34678;-0,20005;2,51142;-0,37209;0,0;0,06911;-0,16736;12,12121;-0,48354;monument
8642;1,01664;-1,32626;1,71429;-1,33198;-0,44437;-1,34678;-0,20005;2,51142;-0,37209;0,0;0,06911;-0,16736;12,12121;-0,48354;#salutetoamerica#july4th
8643;1,01664;-1,32626;1,71429;-1,33198;-0,44437;-1,34678;-0,20005;2,51142;-0,37209;0,0;0,06911;-0,16736;12,12121;-0,48354;"
https//tco/cmxvvow5um"
8644;0,54126;-1,95679;4,78935;-0,39502;-0,21056;-0,57168;-0,12554;1,45068;-0,49384;0,07268;0,3883;1,26265;4,81061;0,06501;flies
8645;-0,84653;-2,74646;-0,07643;-1,21652;-1,05966;-0,54078;-0,25986;1,02958;-0,68596;-0,50946;-0,41282;-0,30924;5,45085;-0,27324;chuckwoolery
8646;1,01664;-1,32626;1,71429;-1,33198;-0,44437;-1,34678;-0,20005;2,51142;-0,37209;0,0;0,06911;-0,16736;12,12121;-0,48354;honestly
8647;0,69472;-1,38359;0,64269;-0,8625;-1,22308;0,09019;-0,69808;0,53132;-0,98832;-0,29621;-0,64438;0,10192;2,57224;-0,11819;underestimate
8648;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;celebrations
8649;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;sprint
8650;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;600pm
8651;-0,45874;-1,17462;2,63736;2,88133;0,42555;0,95426;0,63049;2,65301;0,59334;0,7544;0,10771;2,79981;1,23211;0,39557;stockpile
8652;1,64648;0,65531;-0,16005;0,08753;-0,50118;0,92958;0,76448;-0,02525;0,48194;3,62319;0,37615;0,59829;3,0303;0,76724;shelton
8653;1,64648;0,65531;-0,16005;0,08753;-0,50118;0,92958;0,76448;-0,02525;0,48194;3,62319;0,37615;0,59829;3,0303;0,76724;dir
8654;1,64648;0,65531;-0,16005;0,08753;-0,50118;0,92958;0,76448;-0,02525;0,48194;3,62319;0,37615;0,59829;3,0303;0,76724;reconstruction
8655;1,64648;0,65531;-0,16005;0,08753;-0,50118;0,92958;0,76448;-0,02525;0,48194;3,62319;0,37615;0,59829;3,0303;0,76724;minster
8656;1,64648;0,65531;-0,16005;0,08753;-0,50118;0,92958;0,76448;-0,02525;0,48194;3,62319;0,37615;0,59829;3,0303;0,76724;overs
8657;-2,78704;3,65557;-0,12266;-0,20652;0,32046;0,96134;1,76551;-1,15146;2,71145;-0,51948;1,39355;0,13115;-9,0;-0,13051;moonriver365
8658;-1,5084;0,24067;9,8714;-0,00563;-0,22557;0,06;-0,2627;-3,11765;-1,23049;0,42194;-0,80555;0,0;11,42857;-0,83757;congratulated
8659;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;74
8660;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;ï¿½toastedï¿½
8661;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;dmz
8662;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;(long
8663;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;planned)
8664;1,14532;2,67012;-1,4399;-0,29075;1,08967;0,68656;0,65092;1,76192;0,25269;0,43316;0,36953;0,10259;4,22391;0,62785;credited
8665;1,60414;0,66656;0,32527;0,43498;1,73206;1,26663;1,004;1,45976;1,30987;1,60096;-0,55019;-0,24855;-2,85714;0,81276;maddow
8666;2,19327;2,62123;2,74064;-2,91247;-0,65958;-0,35099;-0,11405;2,78077;-0,13179;0,29197;-0,36929;0,0;-2,77778;0,38232;predator
8667;2,64622;-0,40278;1,85504;-1,30442;-0,47591;-0,34135;-0,90734;1,27654;-0,1981;-0,13618;-0,80865;-2,13436;-3,68618;0,0733;inflicted
8668;1,55204;0,8696;0,17271;-1,96534;-0,94998;-0,50106;-0,871;0,84956;-0,85576;0,50415;-0,5536;0,12305;-6,68301;0,14776;(whose
8669;0,42894;-1,20616;1,58119;-0,09791;-0,29134;-0,08021;0,35639;0,35706;-0,53523;1,68444;-0,19328;0,98499;-1,38889;0,082;server)
8670;2,19327;2,62123;2,74064;-2,91247;-0,65958;-0,35099;-0,11405;2,78077;-0,13179;0,29197;-0,36929;0,0;-2,77778;0,38232;ratings)
8671;0,81834;3,10059;1,84616;-1,07727;-0,55829;1,77776;-0,35747;1,26055;-0,2604;1,3508;-0,3533;0,3885;-3,47222;0,48311;osaka
8672;2,19327;2,62123;2,74064;-2,91247;-0,65958;-0,35099;-0,11405;2,78077;-0,13179;0,29197;-0,36929;0,0;-2,77778;0,38232;leagues
8673;2,19327;2,62123;2,74064;-2,91247;-0,65958;-0,35099;-0,11405;2,78077;-0,13179;0,29197;-0,36929;0,0;-2,77778;0,38232;fing
8674;2,19327;2,62123;2,74064;-2,91247;-0,65958;-0,35099;-0,11405;2,78077;-0,13179;0,29197;-0,36929;0,0;-2,77778;0,38232;nba
8675;2,19327;2,62123;2,74064;-2,91247;-0,65958;-0,35099;-0,11405;2,78077;-0,13179;0,29197;-0,36929;0,0;-2,77778;0,38232;(please
8676;1,41653;2,45002;3,20677;-0,69538;0,02486;-0,47696;-0,20402;8,06114;-0,44734;1,49531;-0,47668;1,20834;-1,38889;0,12946;(june)
8677;1,55204;0,8696;0,17271;-1,96534;-0,94998;-0,50106;-0,871;0,84956;-0,85576;0,50415;-0,5536;0,12305;-6,68301;0,14776;tomorrowï¿½s
8678;2,19327;2,62123;2,74064;-2,91247;-0,65958;-0,35099;-0,11405;2,78077;-0,13179;0,29197;-0,36929;0,0;-2,77778;0,38232;stephgrisham45
8679;-1,79457;0,5702;-2,74128;-3,78734;-1,8825;-2,70442;-1,57728;0,60969;-0,88544;-0,61263;-1,89294;-1,39064;-4,04376;-1,45205;8am
8680;0,63104;3,3838;3,89438;1,60118;0,50347;-0,81338;-0,02772;8,18225;-0,35436;1,55094;-0,49361;1,95754;-1,02041;0,3391;(hero)
8681;1,20338;-1,12396;-2,91866;-0,90563;-0,59115;-1,59209;-1,42446;4,53575;-1,81286;1,34932;-1,88496;0,3422;-0,84746;-1,04677;insulting
8682;-1,7599;-0,66578;-1,36705;-1,24869;-0,10123;-2,61493;0,16112;-1,5366;-0,10266;-2,0558;-2,30953;-0,08326;-5,26316;-0,94964;slowing
8683;-1,7599;-0,66578;-1,36705;-1,24869;-0,10123;-2,61493;0,16112;-1,5366;-0,10266;-2,0558;-2,30953;-0,08326;-5,26316;-0,94964;easing)
8684;-1,7599;-0,66578;-1,36705;-1,24869;-0,10123;-2,61493;0,16112;-1,5366;-0,10266;-2,0558;-2,30953;-0,08326;-5,26316;-0,94964;billion/month
8685;-1,7599;-0,66578;-1,36705;-1,24869;-0,10123;-2,61493;0,16112;-1,5366;-0,10266;-2,0558;-2,30953;-0,08326;-5,26316;-0,94964;4ï¿½s
8686;-1,7599;-0,66578;-1,36705;-1,24869;-0,10123;-2,61493;0,16112;-1,5366;-0,10266;-2,0558;-2,30953;-0,08326;-5,26316;-0,94964;5ï¿½s
8687;-1,7599;-0,66578;-1,36705;-1,24869;-0,10123;-2,61493;0,16112;-1,5366;-0,10266;-2,0558;-2,30953;-0,08326;-5,26316;-0,94964;(many
8688;-1,7599;-0,66578;-1,36705;-1,24869;-0,10123;-2,61493;0,16112;-1,5366;-0,10266;-2,0558;-2,30953;-0,08326;-5,26316;-0,94964;https//tco/sswnx8oq65
8689;-1,7599;-0,66578;-1,36705;-1,24869;-0,10123;-2,61493;0,16112;-1,5366;-0,10266;-2,0558;-2,30953;-0,08326;-5,26316;-0,94964;https//tco/gw9cxrttar
8690;-1,7599;-0,66578;-1,36705;-1,24869;-0,10123;-2,61493;0,16112;-1,5366;-0,10266;-2,0558;-2,30953;-0,08326;-5,26316;-0,94964;https//tco/gy34y0oeas
8691;0,62228;4,48878;4,11585;1,68065;0,29764;-1,02383;0,23855;3,023;0,05415;0,40323;-0,40314;1,49842;-2,04082;0,80159;jessica
8692;-0,11017;-5,66535;0,62021;-0,79622;1,44882;-6,10712;1,78118;0,24532;1,21682;-0,7278;0,97421;-0,99099;-6,66667;-0,27652;amway
8693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;#orlando
8694;-0,56096;-2,02381;-0,7563;-1,43555;1,91193;0,8789;0,5976;3,12894;1,03375;2,57038;1,61809;0,16194;3,9604;0,50716;dire
8695;0,79189;2,87671;0,54983;0,5782;0,21981;-0,5669;0,17254;-0,18045;-0,21107;1,64179;0,48599;0,33417;-5,0;-0,17319;unmanned
8696;0,55277;2,2575;0,32604;-0,13569;-0,18304;-0,147;-0,24454;0,23972;-0,15803;0,88136;0,27592;-1,43459;-1,75926;-0,09972;biting
8697;-3,1918;-0,53476;-1,60656;1,71478;2,49972;0,82462;1,98746;0,61875;2,73803;1,48368;1,70873;4,58959;5,26316;0,94722;hicks
8698;1,49762;-4,55895;3,14176;-1,40724;-0,058;0,30972;-0,07173;-0,27258;-0,21425;-1,44098;-0,26386;1,46762;-0,84346;-0,22911;german
8699;2,12177;-1,0582;0,1642;-1,444;0,01728;-0,11508;0,62515;-1,02071;0,63859;-0,14815;-0,50559;0,71111;-2,5641;0,29852;draghi
8700;1,64372;4,89619;-0,68879;0,34835;0,5471;0,16606;0,88427;1,49744;1,38193;-0,51432;0,45205;1,11575;-2,62134;0,41771;grid
8701;0,52308;-2,15164;0,6821;-1,99558;-1,22481;-0,1454;-1,24496;-0,07777;-1,52992;-0,56427;-1,92537;-1,04236;-2,68392;-0,87939;lined
8702;-0,12285;-0,52632;4,28082;5,37053;1,05367;1,01602;1,38518;5,73543;1,20206;-0,5891;0,10011;4,07031;5,40541;0,97174;abcnews
8703;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;vow
8704;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;electedï¿½
8705;0,19801;-1,53302;1,12495;-1,18478;0,46231;-1,68911;-0,44741;-0,45489;-0,06696;0,37175;0,13556;-0,27119;12,12121;0,01345;ï¿½greatest
8706;-1,17763;2,43632;-1,51688;2,28897;0,46427;-1,03691;0,03741;-2,57088;0,08944;1,00287;0,35001;0,16353;-2,73973;-0,0839;hegseth
8707;0,3728;-1,44092;-0,42892;-0,39302;-2,0018;1,52715;-1,19612;-1,44879;-1,60454;-0,59242;-1,35787;0,3712;-6,97674;0,24715;engagement
8708;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;undocumented
8709;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;dissect
8710;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;distort
8711;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;aired
8712;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;accomplishedï¿½
8713;-0,11017;-5,66535;0,62021;-0,79622;1,44882;-6,10712;1,78118;0,24532;1,21682;-0,7278;0,97421;-0,99099;-6,66667;-0,27652;af_academy
8714;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;steady
8715;3,63347;-14,87179;-0,98847;2,46556;2,4719;1,51422;1,54622;-0,02335;1,80908;1,46067;2,12568;1,33858;0,43668;0,67496;addiction
8716;0,06587;-2,58732;7,86441;0,54194;0,02326;0,20341;-0,05104;0,38993;-0,61558;0,14535;0,7075;2,69266;-2,5;0,61356;dday
8717;0,5926;-2,79395;0,44296;-1,56219;2,23424;-0,33354;1,55006;-1,20755;1,52808;-2,43902;0,59242;-0,62064;-7,40741;-0,30214;"

it"
8718;-0,36719;0,5291;-3,82082;2,22952;0,30949;0,65878;-0,41412;-0,70423;0,01293;1,95195;1,38708;-1,1883;0,0;0,09317;markwarner
8719;-2,42928;3,98175;-5,44454;-1,75561;-2,2131;-2,19332;-2,50389;-2,09146;-2,13434;-2,34958;-1,34708;-1,62942;-1,99203;-2,00237;employers
8720;-0,5434;0,41075;-1,63348;0,48842;0,14963;0,33546;-0,2795;-1,15475;-0,15474;0,61841;0,40984;-2,33232;-2,65625;-0,00427;usarmy
8721;-0,36719;0,5291;-3,82082;2,22952;0,30949;0,65878;-0,41412;-0,70423;0,01293;1,95195;1,38708;-1,1883;0,0;0,09317;natalie
8722;-1,23905;-0,1321;-3,28129;-0,4873;-0,4013;-0,31412;0,30366;-2,15698;0,58511;-0,89286;0,12986;0,55147;0,0;-0,16115;inmates
8723;-1,23905;-0,1321;-3,28129;-0,4873;-0,4013;-0,31412;0,30366;-2,15698;0,58511;-0,89286;0,12986;0,55147;0,0;-0,16115;ali
8724;-1,23905;-0,1321;-3,28129;-0,4873;-0,4013;-0,31412;0,30366;-2,15698;0,58511;-0,89286;0,12986;0,55147;0,0;-0,16115;khamenei
8725;-1,23905;-0,1321;-3,28129;-0,4873;-0,4013;-0,31412;0,30366;-2,15698;0,58511;-0,89286;0,12986;0,55147;0,0;-0,16115;governmentsï¿½
8726;-1,23905;-0,1321;-3,28129;-0,4873;-0,4013;-0,31412;0,30366;-2,15698;0,58511;-0,89286;0,12986;0,55147;0,0;-0,16115;(uk)
8727;-1,23905;-0,1321;-3,28129;-0,4873;-0,4013;-0,31412;0,30366;-2,15698;0,58511;-0,89286;0,12986;0,55147;0,0;-0,16115;ï¿½everythingï¿½
8728;-0,0658;-2,21916;-0,48882;-0,75451;-0,60461;0,42168;1,20946;0,70618;1,3618;-0,44643;0,75402;0,31476;-1,2987;0,49775;bruno
8729;-1,23905;-0,1321;-3,28129;-0,4873;-0,4013;-0,31412;0,30366;-2,15698;0,58511;-0,89286;0,12986;0,55147;0,0;-0,16115;shafted
8730;-1,23905;-0,1321;-3,28129;-0,4873;-0,4013;-0,31412;0,30366;-2,15698;0,58511;-0,89286;0,12986;0,55147;0,0;-0,16115;credibilityï¿½
8731;-1,23905;-0,1321;-3,28129;-0,4873;-0,4013;-0,31412;0,30366;-2,15698;0,58511;-0,89286;0,12986;0,55147;0,0;-0,16115;agata
8732;-2,1194;-2,71871;-2,81567;0,41834;0,12413;-0,79087;1,3313;-6,0139;1,1249;0,44416;1,12033;-0,37989;-3,57143;-0,26319;billings
8733;0,37336;-0,47733;-2,76812;-0,01812;-0,34727;0,26793;-0,41923;-1,3763;-0,55277;-2,28653;-0,59163;1,12666;-2,7523;-0,01791;andrzej
8734;-0,40016;1,22428;0,51746;-2,90967;0,81356;1,30663;0,72501;-0,5869;0,88322;0,27612;0,44666;0,82987;6,66666;0,65272;exemplary
8735;6,39871;-2,32258;-2,45494;0,52733;1,11739;1,09003;1,03325;1,27428;0,91192;-1,03093;0,06779;2,25564;-5,12821;0,40974;suppress
8736;6,39871;-2,32258;-2,45494;0,52733;1,11739;1,09003;1,03325;1,27428;0,91192;-1,03093;0,06779;2,25564;-5,12821;0,40974;74000
8737;6,39871;-2,32258;-2,45494;0,52733;1,11739;1,09003;1,03325;1,27428;0,91192;-1,03093;0,06779;2,25564;-5,12821;0,40974;ï¿½hottestï¿½
8738;2,90676;-2,16884;-2,46129;-0,36805;-0,49673;0,46819;-0,55846;0,49404;-1,24331;-1,89428;-2,52234;1,12782;-1,28206;0,18737;https//tco/mxuiolm745
8739;0,65496;-4,65017;-0,0203;0,2753;0,80442;0,63404;0,29094;-2,3468;0,65623;1,09847;0,13899;-1,9405;-2,8629;0,03933;farming
8740;1,73808;-1,55644;0,82837;-0,35843;0,86238;-0,09916;0,37194;-1,43075;1,38268;1,01255;0,48854;-2,87331;-2,04787;-0,20304;v
8741;1,70046;-0,3856;-0,70966;-0,6584;0,18264;-0,15666;0,42728;-5,3961;1,37;1,34328;-0,34906;-4,23042;-2,5;-0,20376;https//tco/0cpnuzjqb9
8742;1,70046;-0,3856;-0,70966;-0,6584;0,18264;-0,15666;0,42728;-5,3961;1,37;1,34328;-0,34906;-4,23042;-2,5;-0,20376;cows
8743;0,90921;-1,41502;2,40534;-0,4619;-0,42458;-0,31248;0,3191;-1,91046;0,79215;-0,55491;0,02395;-3,62807;-3,92857;-0,20808;assure
8744;0,00902;-1,46492;-2,61561;-1,0608;-0,81698;-0,35204;-0,27383;-4,07334;0,06565;-0,46796;-0,88752;-2,3764;-1,86728;-0,40526;ï¿½jerry
8745;-0,68756;-1,44808;-2,71772;-0,74954;-1,70729;-0,93506;-1,29708;-0,3333;-1,80275;-2,50716;-2,90816;-0,26336;1,28205;-0,3926;team_penske
8746;-0,6886;-1,93348;-3,72266;-1,03945;-0,72294;-0,64945;-0,75624;0,03361;-1,27418;-1,26253;-2,61728;0,72188;2,66613;-0,0532;nixon
8747;-0,58518;-2,01511;-2,46765;-1,26343;-2,11085;-0,15365;-2,15017;-0,2862;-3,39854;-2,75762;-5,11246;0,0;2,5641;-0,03499;ï¿½hit
8748;-0,58518;-2,01511;-2,46765;-1,26343;-2,11085;-0,15365;-2,15017;-0,2862;-3,39854;-2,75762;-5,11246;0,0;2,5641;-0,03499;anticipate
8749;-0,58518;-2,01511;-2,46765;-1,26343;-2,11085;-0,15365;-2,15017;-0,2862;-3,39854;-2,75762;-5,11246;0,0;2,5641;-0,03499;reinstated
8750;-0,58518;-2,01511;-2,46765;-1,26343;-2,11085;-0,15365;-2,15017;-0,2862;-3,39854;-2,75762;-5,11246;0,0;2,5641;-0,03499;restriction
8751;-0,58518;-2,01511;-2,46765;-1,26343;-2,11085;-0,15365;-2,15017;-0,2862;-3,39854;-2,75762;-5,11246;0,0;2,5641;-0,03499;($40000000)
8752;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;larryelder
8753;-4,40894;-0,57737;0,21938;-1,66411;-1,26567;0,15571;-0,77047;-2,55331;0,12333;-5,25568;-1,14987;-2,9703;-2,32558;-0,28244;trumphating
8754;0,11796;-2,44444;5,52034;-0,26539;-1,0318;-0,46829;0,21093;1,57518;0,2143;-2,4531;0,39696;-3,02572;-5,35714;-0,2124;yuge
8755;0,11782;0,0;2,75634;0,15249;0,59866;0,1626;0,5864;-0,84034;1,9661;2,77778;0,1389;0,23419;2,0;0,37203;prep
8756;-1,84254;0,58394;-2,41313;-0,10557;-0,22618;1,45698;0,63506;-4,79541;0,08945;-0,67189;0,44041;-0,79251;-0,69444;-0,57261;profitable
8757;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;famer
8758;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;unfreedom
8759;-0,15681;5,05952;2,27121;1,46443;0,83383;0,92755;0,15605;1,68389;0,36857;-0,61275;0,19736;1,43345;3,34129;0,61787;marcelo
8760;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;changer
8761;1,10744;-4,30622;2,30366;-1,02171;-0,80792;1,15748;2,11527;3,56935;2,13848;0,0;1,37818;0,07806;-2,5974;1,15665;ï¿½fakersï¿½
8762;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;implemented
8763;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;indefinitely
8764;0,05241;4,20774;3,32296;0,85446;-0,01788;0,16067;-0,39166;2,90896;-1,06941;0,12915;0,14268;0,21493;-1,02041;0,6338;mars
8765;1,22898;8,93571;1,03089;0,24455;0,70728;0,67761;-0,25756;0,86244;-0,37148;-1,46522;0,79432;0,72728;-3,80435;0,58048;science
8766;0,83126;1,24235;-0,49034;-0,20914;0,20219;1,20723;0,63134;-0,60791;0,43126;1,77712;0,98888;1,54554;0,89286;0,30134;ia
8767;0,92346;-1,06894;5,5333;0,83646;0,02958;1,29783;0,21809;1,22457;-0,59764;-0,44456;0,60433;2,32318;-0,39215;0,94734;monthly
8768;-0,34755;2,60245;5,56604;-0,18592;0,70669;1,11017;0,31892;2,6667;-0,00674;0,36854;1,07919;1,47186;1,79348;0,83647;fresh
8769;0,50476;8,16975;3,133;-0,81708;-0,32923;-1,01415;-0,16519;-2,8967;-0,70764;-0,47212;-0,31187;-0,36918;-6,19296;-0,07333;attributed
8770;0,06587;-2,58732;7,86441;0,54194;0,02326;0,20341;-0,05104;0,38993;-0,61558;0,14535;0,7075;2,69266;-2,5;0,61356;ï¿½your
8771;-0,45186;1,02213;5,07033;0,33166;0,3338;-0,12748;-0,12218;0,20558;0,10318;-0,73982;0,49984;1,56644;-14,88636;0,47294;creep
8772;2,68022;5,07547;3,98912;0,80227;0,62568;1,22444;0,04533;2,06899;0,11906;-0,71086;-0,58802;0,92313;2,76873;1,15879;stoped
8773;7,05882;9,9162;7,21537;1,69081;2,83788;1,6232;1,38724;5,50628;1,73649;0,87977;1,62316;1,54686;0,0;2,14324;ï¿½nastyï¿½
8774;-3,48837;3,21885;2,92851;1,81163;0,71637;2,73742;0,59533;5,02367;-0,51022;-0,77263;0,86977;2,20484;-3,74449;0,96822;desired
